6/30/1997,"Assicurazione 2° sem. 97","12,900",607.50," --"," --",,,
7/1/1997,"Benzina","12,931",40.00," --",33.3,,,
7/15/1997,"9a rata","13,310"," --",464.35," --",,,
7/21/1997,"Benzina","13,369",40.00," --",33.9,,,
7/27/1997,"Benzina","13,822",40.00," --",32.8,,,
8/3/1997,"Benzina","14,219",40.00," --",32.3,,,
8/10/1997,"Benzina","14,639",40.00," --",31.8,,,
8/15/1997,"10a rata","14,758"," --",464.35," --",,,
8/28/1997,"Benzina","15,043",40.00," --",31.5,,,
8/29/1997,"Servizio 15'000 km","15,075",386.05," --"," --",,,
9/5/1997,"Benzina","15,395",40.00," --",31.5,,,
9/10/1997,"Benzina","15,842",40.00," --",31.5,,,
9/15/1997,"11a rata","16,108"," --",464.35," --",,,
9/20/1997,"Benzina","16,197",40.00," --",31.5,,,
9/26/1997,"Benzina","16,621",40.00," --",31.5,,,
10/3/1997,"Benzina","17,007",40.00," --",31.5,,,
10/9/1997,"Benzina","17,507",40.00," --",31.5,,,
10/15/1997,"Benzina","17,928",40.00," --",31.5,,,
10/15/1997,"12a rata","17,928"," --",464.35," --",,,
10/21/1997,"Benzina","18,316",40.00," --",31.5,,,
10/26/1997,"Benzina","18,703",40.00," --",31.5,,,
10/31/1997,"Benzina","19,084",40.00," --",31.5,,,
11/2/1997,"Benzina","19,609",45.00," --",35.4,,,
11/9/1997,"Benzina","20,005",40.00," --",31.8,,,
11/15/1997,"13a rata","20,435"," --",464.35," --",,,
11/16/1997,"Lavaggio","20,435",6.50," --"," --",,,
11/16/1997,"Benzina","20,435",40.00," --",31.8,,,
11/22/1997,"2 gomme neve dietro","20,789",222.00," --"," --",,,
11/25/1997,"Benzina","20,847",40.00," --",31.8,,,
11/30/1997,"Benzina","21,210",40.00," --",32.3,,,
12/5/1997,"Benzina","21,553",40.00," --",32.2,,,
12/10/1997,"Benzina","22,025",40.00," --",32.3,,,
12/15/1997,"14a rata","22,100"," --",464.35," --",,,
12/16/1997,"Benzina","22,426",40.00," --",32.3,,,
12/17/1997,"Servizio 22'500 km","22,458",103.30," --"," --",,,
12/23/1997,"Benzina","22,782",40.00," --",32.8,,,
12/31/1997,"Assicurazione 1° sem. 98","23,200",607.50," --"," --",,,
1/1/1998,"Benzina","23,205",40.00," --",33.1,,,
1/7/1998,"Benzina","23,620",40.00," --",33.0,,,
1/7/1998,"2 gomme neve davanti","23,640",244.00," --"," --",,,
1/11/1998,"Benzina","23,845",20.00," --",16.5,,,
1/11/1998,"Benzina","24,290",40.00," --",33.1,,,
1/15/1998,"15a rata","24,500"," --",464.35," --",,,
1/19/1998,"Benzina","24,649",40.00," --",33.1,,,
1/26/1998,"Benzina","25,074",40.00," --",33.1,,,
2/1/1998,"Vignetta","25,430",40.00," --"," --",,,
2/2/1998,"Benzina","25,536",40.00," --",33.1,,,
2/9/1998,"Benzina","25,962",40.00," --",33.1,,,
2/12/1998,"Lavaggio","26,316",10.00," --"," --",,,
2/14/1998,"Benzina","26,351",40.00," --",33.1,,,
2/15/1998,"16a rata","26,500"," --",464.35," --",,,
2/21/1998,"Benzina","26,840",40.00," --",32.9,,,
2/28/1998,"Benzina","27,216",40.00," --",33.6,,,
2/28/1998,"Circolazione 98","27,216",369.00," --"," --",,,
3/5/1998,"Benzina","27,744",40.00," --",33.6,,,
3/11/1998,"Benzina","28,148",40.00," --",33.6,,,
3/15/1998,"17a rata","28,500"," --",465.35," --",,,
3/18/1998,"Benzina","28,575",40.00," --",34.2,,,
3/25/1998,"Benzina","28,995",30.00," --",25.2,,,
3/29/1998,"Benzina","29,393",40.00," --",33.3,,,
4/4/1998,"Benzina","29,803",40.00," --",33.3,,,
4/8/1998,"Servizio 30'000 km","30,053",422.25," --"," --",,,
4/11/1998,"Benzina","30,218",40.00," --",33.3,,,
4/15/1998,"18a rata","30,500"," --",464.35," --",,,
4/18/1998,"Benzina","30,665",40.00," --",33.3,,,
4/23/1998,"Benzina","31,128",40.00," --",33.4,,,
4/28/1998,"Benzina","31,537",40.00," --",33.3,,,
5/5/1998,"Benzina","31,982",40.00," --",33.3,,,
5/12/1998,"Benzina","32,399",40.00," --",33.3,,,
5/15/1998,"Cambio gomma anteriore","32,571",34.00," --"," --",,,
5/15/1998,"19a rata","32,571"," --",464.35," --",,,
5/18/1998,"Benzina","32,788",40.00," --",33.3,,,
5/23/1998,"Benzina","33,228",40.00," --",33.3,,,
5/29/1998,"Benzina","33,702",40.00," --",33.6,,,
6/4/1998,"Benzina","34,129",40.00," --",33.6,,,
6/10/1998,"Benzina","34,573",40.00," --",33.3,,,
6/15/1998,"20a rata","35,000"," --",464.35," --",,,
6/16/1998,"Benzina","35,045",40.00," --",33.5,,,
6/21/1998,"Benzina","35,400",40.00," --",33.9,,,
6/28/1998,"Benzina","35,788",40.00," --",33.9,,,
6/30/1998,"Assicurazione 2° sem. 98","35,810",607.50," --"," --",,,
7/6/1998,"Benzina","36,214",40.00," --",33.9,,,
7/15/1998,"21a rata","36,250"," --",464.35," --",,,
7/17/1998,"Benzina","36,628",40.00," --",33.9,,,
7/23/1998,"Benzina","37,058",40.00," --",33.9,,,
7/30/1998,"Servizio 37'500 km","37,470",142.70," --"," --",,,
7/31/1998,"Benzina","37,529",40.00," --",33.9,,,
8/5/1998,"Benzina","37,936",40.00," --",33.9,,,
8/11/1998,"Benzina","38,453",40.00," --",33.9,,,
8/15/1998,"22a rata","38,600"," --",464.35," --",,,
8/19/1998,"Benzina","38,795",50.00," --",33.7,,,
8/23/1998,"Benzina","39,342",40.00," --",33.7,,,
9/2/1998,"Benzina","39,800",40.00," --",34.4,,,
9/8/1998,"Benzina","40,265",40.00," --",34.5,,,
9/15/1998,"23a rata","40,680"," --",464.35," --",,,
9/16/1998,"Benzina","40,700",40.00," --",34.5,,,
9/21/1998,"Benzina","41,702",40.00," --",34.2,,,
9/26/1998,"Benzina","41,552",40.00," --",34.2,,,
10/2/1998,"Benzina","42,012",40.00," --",34.2,,,
10/3/1998,"Benzina","42,410",40.00," --",35.3,,,
10/4/1998,"Benzina","42,831",30.00," --",25.7,,,
10/7/1998,"Benzina","43,298",40.00," --",34.2,,,
10/15/1998,"24a rata","43,770"," --",464.35," --",,,
10/16/1998,"Benzina","43,782",40.00," --",34.2,,,
10/21/1998,"Benzina","44,225",40.00," --",34.2,,,
10/28/1998,"Benzina","44,658",40.00," --",34.2,,,
10/31/1998,"Benzina","45,102",40.00," --",34.3,,,
11/4/1998,"Servizio 45'000 km","45,325",525.35," --"," --",,,
11/8/1998,"Benzina","45,482",40.00," --",34.2,,,
11/9/1998,"Guarnizione pompa olio","45,600"," --"," --"," --",,,
11/10/1998,"Rip. Carrozz. (assic. terzo) 1690.50 ","45,609"," --"," --"," --",,,
11/14/1998,"Benzina","45,857",40.00," --",34.5,,,
11/15/1998,"25a rata","45,990"," --",464.35," --",,,
11/18/1998,"Benzina","46,350",40.00," --",34.5,,,
11/25/1998,"Benzina","46,755",40.00," --",34.5,,,
11/27/1998,"Gomme (2 nuove, 2 sostituite)","46,892",270.00," --"," --",,,
12/2/1998,"Benzina","47,130",40.00," --",34.5,,,
12/6/1998,"Benzina","47,617",40.00," --",35.1,,,
12/12/1998,"Benzina","48,064",40.00," --",35.1,,,
12/15/1998,"26a rata","48,280"," --",464.35," --",,,
12/18/1998,"Benzina","48,474",40.00," --",35.1,,,
12/24/1998,"Lavaggio","48,813",10.00," --"," --",,,
12/25/1998,"Benzina","48,896",40.00," --",35.1,,,
12/30/1998,"Benzina","49,302",40.00," --",35.1,,,
12/30/1998,"Assicurazione 1° sem. 99","49,302",607.50," --"," --",,,
1/8/1999,"Vignetta","49,700",40.00," --"," --",,,
1/9/1999,"Benzina","49,779",40.00," --",35.1,,,
1/15/1999,"Benzina","50,201",45.00," --",39.5,,,
1/15/1999,"27a rata","50,250"," --",468.70," --",,,
1/19/1999,"Benzina","50,718",40.00," --",34.8,,,
1/22/1999,"Benzina","51,217",40.00," --",35.1,,,
1/27/1999,"Lavaggio","51,567",10.00," --"," --",,,
1/27/1999,"Benzina","51,626",40.00," --",35.1,,,
2/3/1999,"Benzina","52,101",40.00," --",35.1,,,
2/10/1999,"Servizio 52'500 km","52,454",115.90," --"," --",,,
2/12/1999,"Benzina","52,536",40.00," --",35.1,,,
2/15/1999,"28a rata","52,670"," --",468.70," --",,,
2/17/1999,"Benzina","52,958",40.00," --",35.1,,,
2/22/1999,"Benzina","53,440",40.00," --",35.1,,,
2/25/1999,"Benzina","53,837",40.00," --",35.1,,,
2/26/1999,"Circolazione 99","53,920",369.00," --"," --",,,
3/3/1999,"Benzina","54,216",43.00," --",37.4,,,
3/10/1999,"Benzina","54,791",40.00," --",34.8,,,
3/14/1999,"Benzina","55,145",40.00," --",34.8,,,
3/15/1999,"29a rata","55,200"," --",468.70," --",,,
3/20/1999,"Benzina","55,617",40.00," --",34.5,,,
3/26/1999,"Benzina","56,110",40.00," --",34.5,,,
3/31/1999,"Benzina","56,600",40.00," --",33.9,,,
3/31/1999,"Sostituito lampadina","56,600",11.70," --"," --",,,
4/5/1999,"Benzina","57,022",45.00," --",38.1,,,
4/10/1999,"Sostituito 2 gomme","57,354",35.00," --"," --",,,
4/11/1999,"Benzina","57,505",40.00," --",33.3,,,
4/14/1999,"Benzina","57,972",40.00," --",33.3,,,
4/15/1999,"30a rata","58,002"," --",468.70," --",,,
4/21/1999,"Benzina","58,379",40.00," --",33.3,,,
4/26/1999,"Benzina","58,742",40.00," --",33.4,,,
5/1/1999,"Benzina","59,211",40.00," --",33.3,,,
5/7/1999,"Benzina","59,686",45.00," --",36.7,,,
5/11/1999,"Benzina","60,201",40.00," --",32.8,,,
5/12/1999,"Servizio 60'000 km","60,208",508.70," --"," --",,,
5/15/1999,"Benzina","60,612",40.00," --",32.8,,,
5/15/1999,"31a rata","60,615"," --",468.70," --",,,
5/19/1999,"Benzina","61,004",40.00," --",32.8,,,
5/23/1999,"Benzina","61,490",40.05," --",32.7,,,
5/25/1999,"Benzina","61,970",40.00," --",32.8,,,
5/31/1999,"Benzina","62,362",45.00," --",37.8,,,
6/5/1999,"Benzina","62,900",40.00," --",33.3,,,
6/10/1999,"Benzina","63,369",40.00," --",33.3,,,
6/15/1999,"Benzina","63,788",40.00," --",33.3,,,
6/15/1999,"32a rata","63,788"," --",468.70," --",,,
6/16/1999,"Cambio 2 gomme","63,811",240.00," --"," --",,,
6/17/1999,"Benzina","64,290",40.00," --",33.4,,,
6/15/1999,"Benzina","64,620",40.00," --",32.8,,,
6/24/1999,"Benzina","65,084",40.00," --",32.8,,,
6/30/1999,"Assicurazione 2° sem 99","65,400",607.50," --"," --",,,
7/1/1999,"Benzina","65,475",40.00," --",32.8,,,
7/8/1999,"Benzina","65,911",40.00," --",32.3,,,
7/13/1999,"Benzina","66,363",40.00," --",32.3,,,
7/15/1999,"33a rata","66,453"," --",468.70," --",,,
7/17/1999,"Benzina","66,713",40.00," --",32.3,,,
7/20/1999,"Benzina","66,838",21.30," --",17.0,,,
7/28/1999,"Benzina","67,319",41.50," --",25.9,,,
7/30/1999,"Benzina","67,749",40.00," --",32.1,,,
8/2/1999,"Servizio 67'500 km","67,993",101.05," --"," --",,,
8/5/1999,"Benzina","68,202",40.00," --",32.3,,,
8/13/1999,"Benzina","68,598",40.00," --",31.0,,,
8/15/1999,"34a rata","68,600"," --",468.70," --",,,
8/22/1999,"Benzina","68,924",40.00," --",31.0,,,
8/26/1999,"Benzina","69,347",40.00," --",31.0,,,
8/29/1999,"Benzina","69,614",38.00," --",29.5,,,
9/2/1999,"Benzina","70,238",40.00," --",31.5,,,
9/8/1999,"Benzina","70,640",40.00," --",31.5,,,
9/14/1999,"Benzina","71,047",45.00," --",35.3,,,
9/15/1999,"35a rata","71,090"," --",468.70," --",,,
9/20/1999,"Benzina","71,537",40.00," --",31.0,,,
9/24/1999,"Benzina","71,940",45.00," --",34.9,,,
10/1/1999,"Benzina","72,398",40.00," --",30.8,,,
10/4/1999,"Servizio 75'000 km","72,460",450.95," --"," --",,,
10/6/1999,"ammortizzatore","72,460",331.10," --"," --",,,
10/7/1999,"Benzina","72,757",40.00," --",31.0,,,
10/10/1999,"Benzina","72,983",38.50," --",29.9,,,
10/13/1999,"Benzina","73,581",40.00," --",31.0,,,
10/15/1999,"36a rata","73,700"," --",468.70," --",,,
10/17/1999,"Benzina","73,968",40.00," --",31.0,,,
10/19/1999,"Benzina","74,355",40.00," --",31.0,,,
10/24/1999,"Benzina","74,768",40.00," --",31.0,,,
10/28/1999,"Benzina","75,176",40.00," --",30.9,,,
10/29/1999,"Cambio 2 cuscinetti cinghia distrib.","75,212",256.40," --",,,,
11/1/1999,"Benzina","75,525",40.00," --",31.0,,,
11/7/1999,"Benzina","75,905",40.00," --",31.0,,,
11/12/1999,"Benzina","76,301",40.00," --",31.0,,,
11/17/1999,"Benzina","76,646",40.00," --",30.8,,,
11/20/1999,"Benzina","77,018",40.00," --",30.5,,,
11/24/1999,"Benzina","77,433",40.00," --",30.5,,,
11/24/1999,"Lavaggio","77,513",10.00," --"," --",,,
11/26/1999,"cambio 2 gomme + 2 gomme nuove","77,600",272.00," --"," --",,,
11/26/1999,"Benzina","77,890",40.00," --",30.5,,,
12/1/1999,"2 lampadine anabbaglianti ant.","78,198",21.50," --"," --",,,
12/1/1999,"Benzina","78,227",50.00," --",37.3,,,
12/6/1999,"Benzina","78,690",50.00," --",37.3,,,
12/14/1999,"Benzina","79,123",50.00," --",37.3,,,
12/20/1999,"Benzina","79,608",50.00," --",37.0,,,
12/27/1999,"Benzina","80,000",50.00," --",37.3,,,
12/30/1999,"Assicurazione 1° sem. 00","80,100",624.40," --"," --",,,
1/6/2000,"Benzina","80,341",42.00," --",31.3,,,
1/13/2000,"Benzina","80,853",40.00," --",30.5,,,
1/18/2000,"Benzina","81,226",40.00," --",30.5,,,
1/19/2000,"Vignetta","81,371",40.00," --"," --",,,
1/21/2000,"Benzina","81,634",50.00," --",37.6,,,
1/28/2000,"Benzina","82,090",50.00," --",37.5,,,
2/2/2000,"Benzina","82,526",40.00," --",30.1,,,
2/3/2000,"Servizio 82'500 km","82,540",104.80," --"," --",,,
2/7/2000,"Benzina","82,893",50.00," --",36.8,,,
2/13/2000,"Benzina","83,304",50.00," --",36.7,,,
2/16/2000,"Benzina","83,878",50.00," --",36.8,,,
2/20/2000,"Benzina","84,371",50.00," --",36.0,,,
2/25/2000,"Benzina","84,826",50.00," --",36.0,,,
2/28/2000,"Circolazione 00","85,000",369.00," --"," --",,,
3/2/2000,"Benzina","85,222",50.00," --",36.0,,,
3/5/2000,"Benzina","85,572",40.00," --",28.9,,,
3/10/2000,"Benzina","86,052",50.00," --",34.5,,,
3/16/2000,"Benzina","86,493",50.00," --",35.2,,,
3/18/2000,"cambio 2 gomme + 2 gomme nuove","86,594",285.00," --"," --",,,
3/23/2000,"Benzina","86,926",50.00," --",35.2,,,
3/29/2000,"Benzina","87,324",50.00," --",35.2,,,
4/5/2000,"Benzina","87,783",50.00," --",35.2,,,
4/10/2000,"Benzina","88,167",50.05," --",35.0,,,
4/14/2000,"Benzina","88,691",50.00," --",36.0,,,
4/21/2000,"Benzina","89,104",50.00," --",36.0,,,
5/1/2000,"Benzina","89,526",50.00," --",35.5,,,
5/5/2000,"Benzina","90,000",50.00," --",35.5,,,
5/8/2000,"Servizioo 90'000 km","90,147",406.90," --"," --",,,
5/12/2000,"Benzina","90,443",50.00," --",34.5,,,
5/17/2000,"Benzina","90,894",50.00," --",34.5,,,
5/23/2000,"Benzina","91,370",20.00," --",13.3,,,
5/24/2000,"Benzina","91,400",50.00," --",33.6,,,
5/30/2000,"Benzina","91,947",50.00," --",31.8,,,
6/5/2000,"Benzina","92,340",50.00," --",32.0,,,
6/9/2000,"Benzina","92,705",60.00," --",38.7,,,
6/15/2000,"Benzina","93,236",50.00," --",32.3,,,
6/20/2000,"Benzina","93,620",60.00," --",38.7,,,
6/23/2000,"Benzina","94,031",52.50," --",34.2,,,
6/29/2000,"Benzina","94,545",60.00," --",38.0,,,
6/30/2000,"Assicurazione 2° sem. 00","94,590",624.40," --"," --",,,
7/5/2000,"Benzina","95,080",60.00," --",39.0,,,
7/12/2000,"Benzina","95,619",50.00," --",33.6,,,
7/18/2000,"Benzina","95,968",30.00," --",20.0,,,
7/22/2000,"Benzina","96,132",48.00," --",32.7,,,
7/23/2000,"Benzina","96,574",30.00," --",20.1,,,
7/28/2000,"Benzina","96,971",50.00," --",36.2,,,
8/5/2000,"Benzina","97,401",50.00," --",34.7,,,
8/9/2000,"Servizio 97'500 km (omaggio)","97,603"," --"," --"," --",,,
8/13/2000,"Benzina","97,817",30.00," --",20.6,,,
8/17/2000,"Benzina","98,125",50.00," --",34.0,,,
8/19/2000,"Benzina","98,242",25.00," --",16.7,,,
9/2/2000,"Benzina","98,702",66.85," --",36.6,,,
9/4/2000,"Benzina","99,128",55.00," --",36.9,,,
9/13/2000,"Benzina","99,638",50.00," --",32.9,,,
9/15/2000,"Benzina","100,106",50.00," --",32.5,,,
9/22/2000,"Benzina","100,554",50.00," --",32.9,,,
9/28/2000,"Benzina","100,938",50.00," --",33.3,,,
10/1/2000,"Benzina","101,340",50.00," --",33.3,,,
10/8/2000,"Benzina","101,795",50.00," --",35.0,,,
10/13/2000,"Benzina","102,237",50.00," --",35.0,,,
10/17/2000,"Benzina","102,723",53.00," --",33.5,,,
10/20/2000,"Benzina","103,107",60.00," --",40.3,,,
10/21/2000,"Benzina","103,492",40.00," --",27.5,,,
10/26/2000,"Benzina","104,080",50.00," --",32.9,,,
10/30/2000,"Servizio 105'000 km + pompa acqua","104,392","1,022.65"," --"," --",,,
11/1/2000,"Benzina","104,462",50.00," --",32.9,,,
11/6/2000,"cambio 4 gomme","104,754",68.00," --"," --",,,
11/7/2000,"Benzina","104,817",50.00," --",33.8,,,
11/11/2000,"Benzina","105,255",50.00," --",33.8,,,
11/16/2000,"Benzina","105,662",50.00," --",34.0,,,
11/20/2000,"1 gomma nuova (rottura per sasso)","105,996",115.00," --"," --",,,
11/22/2000,"Benzina","106,105",50.00," --",34.0,,,
11/30/2000,"Benzina","106,523",50.00," --",33.6,,,
12/7/2000,"Benzina","106,910",50.00," --",35.0,,,
12/13/2000,"Benzina","107,333",50.00," --",35.5,,,
12/18/2000,"Benzina","107,753",50.00," --",36.2,,,
12/26/2000,"Benzina","108,146",50.00," --",36.5,,,
12/31/2000,"Assicurazione 1° sem. 01","108,400",624.40," --"," --",,,
1/6/2001,"Benzina","108,623",50.00," --",36.5,,,
1/12/2001,"Benzina","109,117",50.00," --",36.5,,,
1/16/2001,"1 coprimozzo","109,450",55.00," --"," --",,,
1/17/2001,"Benzina","109,519",50.00," --",36.5,,,
1/23/2001,"Benzina","110,056",50.00," --",35.7,,,
1/28/2001,"Benzina","110,410",50.00," --",35.7,,,
1/28/2001,"Vignetta","110,410",40.00," --"," --",,,
2/2/2001,"Benzina","110,954",50.00," --",35.7,,,
2/4/2001,"Benzina","111,385",50.00," --",35.8,,,
2/12/2001,"Benzina","111,867",50.00," --",35.0,,,
2/16/2001,"Benzina","112,334",55.00," --",36.5,,,
2/22/2001,"Servizio 112'500 km (omaggio)","112,641"," --"," --"," --",,,
2/24/2001,"Benzina","112,770",50.00," --",35.0,,,
2/28/2001,"Circolazione 01","113,001",369.00," --"," --",,,
3/6/2001,"Benzina","113,237",50.00," --",35.7,,,
3/11/2001,"Benzina","113,643",50.00," --",35.7,,,
3/20/2001,"Benzina","114,146",50.00," --",35.7,,,
3/26/2001,"Benzina","114,650",50.00," --",35.5,,,
4/1/2001,"Benzina","115,111",50.00," --",34.9,,,
4/9/2001,"Benzina","115,530",50.00," --",35.0,,,
4/13/2001,"Cambio 2 gomme","115,830",30.00," --"," --",,,
4/15/2001,"Benzina","115,904",50.00," --",34.2,,,
4/22/2001,"Benzina","116,283",50.00," --",33.6,,,
4/26/2001,"Benzina","116,870",50.00," --",33.6,,,
5/2/2001,"Benzina","117,358",68.00," --",44.7,,,
5/7/2001,"Benzina","117,954",50.00," --",32.9,,,
5/12/2001,"Benzina","118,407",50.00," --",32.5,,,
5/18/2001,"Benzina","118,792",50.00," --",32.9,,,
5/26/2001,"Benzina","119,276",50.00," --",32.9,,,
5/31/2001,"Benzina","119,655",50.00," --",32.9,,,
6/6/2001,"Servizio 120'000 km + freni","120,075","1,041.85"," --"," --",,,
6/7/2001,"Benzina","120,080",50.00," --",33.6,,,
6/12/2001,"Benzina","120,510",50.00," --",33.6,,,
6/20/2001,"Benzina","120,964",50.00," --",34.2,,,
6/26/2001,"Benzina","121,431",50.00," --",35.0,,,
6/30/2001,"Assicurazione 2° sem 01","121,800",624.40," --"," --",,,
7/1/2001,"Benzina","121,860",50.00," --",35.0,,,
7/9/2001,"Benzina","122,328",55.00," --",38.5,,,
7/17/2001,"Benzina","122,737",30.00," --",20.3,,,
7/20/2001,"Benzina","123,071",50.00," --",36.1,,,
7/22/2001,"Benzina","123,503",50.00," --",35.6,,,
7/29/2001,"Benzina","124,037",50.00," --",36.5,,,
8/5/2001,"Benzina","124,520",50.00," --",35.7,,,
8/12/2001,"Benzina","124,974",50.00," --",35.7,,,
8/17/2001,"2 gomme nuove","125,461",220.00," --"," --",,,
8/17/2001,"Benzina","125,484",50.00," --",35.3,,,
8/18/2001,"Benzina","125,617",24.00," --",16.9,,,
8/31/2001,"Alternatore + batteria","125,955","1,566.00"," --"," --",,,
9/1/2001,"Benzina","125,964",40.00," --",25.0,,,
9/1/2001,"IVA dogana CH","126,240",95.00," --"," --",,,
9/3/2001,"Benzina","126,504",50.00," --",35.0,,,
9/9/2001,"Benzina","126,934",50.00," --",34.5,,,
9/13/2001,"Benzina","127,427",50.00," --",34.5,,,
9/19/2001,"Servizio 127'500 km","127,721",120.55," --"," --",,,
9/22/2001,"Benzina","127,848",50.00," --",34.5,,,
9/25/2001,"Benzina","128,315",50.00," --",35.5,,,
9/28/2001,"Benzina","128,755",50.00," --",36.2,,,
10/3/2001,"Benzina","129,257",50.00," --",35.7,,,
10/7/2001,"Benzina","129,683",50.00," --",36.2,,,
10/12/2001,"Benzina","130,111",50.00," --",36.5,,,
10/18/2001,"Benzina","130,632",50.00," --",36.7,,,
10/23/2001,"Benzina","131,042",50.00," --",37.3,,,
10/30/2001,"Benzina","131,550",50.00," --",37.3,,,
11/3/2001,"Benzina","132,002",50.00," --",37.3,,,
11/6/2001,"1 lampadina","132,274",10.00," --"," --",,,
11/9/2001,"Benzina","132,459",50.00," --",37.9,,,
11/12/2001,"1 lampadina (omaggio)","132,699"," --"," --"," --",,,
11/14/2001,"Benzina","132,944",50.00," --",37.9,,,
11/21/2001,"Benzina","133,325",50.00," --",39.1,,,
1/27/2001,"Benzina","133,485",50.00," --",39.1,,,
12/4/2001,"Benzina","134,350",50.05," --",38.0,,,
12/7/2001,"Benzina","134,755",50.00," --",38.2,,,
12/7/2001,"4 gomme nuove (neve)","134,755",500.00," --"," --",,,
12/11/2001,"Servizio 135'000 km","135,073",293.50," --"," --",,,
12/13/2001,"Benzina","135,284",50.00," --",38.8,,,
12/18/2001,"Benzina","135,726",50.00," --",38.8,,,
12/26/2001,"Benzina","136,140",50.00," --",38.8,,,
12/31/2001,"Assicurazione 1° sem 02","136,280",624.40," --"," --",,,
1/8/2002,"Benzina","136,656",50.00," --",38.8,,,
1/16/2002,"Benzina","137,171",50.00," --",38.7,,,
1/23/2002,"Benzina","137,670",50.00," --",38.8,,,
1/24/2002,"Vignetta","137,700",40.00," --"," --",,,
2/1/2002,"Benzina","138,177",50.00," --",38.8,,,
2/7/2002,"Benzina","138,630",50.00," --",38.3,,,
2/17/2002,"Benzina","139,143",50.00," --",38.8,,,
2/23/2002,"Benzina","139,669",50.00," --",38.8,,,
2/28/2002,"Circolazione 02","139,900",369.00," --"," --",,,
3/2/2002,"Benzina","140,174",50.00," --",38.2,,,
3/7/2002,"Benzina","140,655",50.00," --",38.2,,,
3/11/2002,"Cambio 4 gomme","140,980",60.00," --"," --",,,
3/13/2002,"Benzina","141,113",50.00," --",37.3,,,
3/20/2002,"Benzina","141,666",46.00," --",33.8,,,
3/25/2002,"Benzina","142,134",50.00," --",36.8,,,
3/29/2002,"Servizio 142'500 km","142,486",629.50," --"," --",,,
4/1/2002,"Benzina","142,583",50.00," --",36.8,,,
4/6/2002,"Benzina","143,102",51.00," --",37.0,,,
4/13/2002,"Benzina","143,558",50.00," --",35.5,,,
4/15/2002,"Tassa collaudo","143,652",60.00," --"," --",,,
4/18/2002,"Benzina","144,043",50.00," --",36.2,,,
4/23/2002,"Preparazione + collaudo","144,388",102.20," --"," --",,,
4/24/2002,"Benzina","144,459",50.00," --",36.2,,,
4/30/2002,"Benzina","145,046",50.00," --",36.0,,,
5/4/2002,"Benzina","145,527",25.00," --",17.7,,,
