12/31/2000,"Benzina","23,228",30.05," --",22.8,,,
1/10/2001,"Benzina","23,620",40.00," --",30.5,,,
1/25/2001,"Benzina","24,033",40.00," --",29.9,,,
1/25/2001,"Vignetta autostradale","24,033",40.00," --"," --",,,
1/25/2001,"23a rata","24,033"," --",363.70," --",,,
2/10/2001,"Benzina","24,503",40.00," --",29.2,,,
2/19/2001,"Benzina","24,928",40.05," --",29.2,,,
2/25/2001,"24a rata","25,100"," --",363.70," --",,,
2/27/2001,"Benzina","25,364",40.00," --",29.2,,,
2/28/2001,"Circolazione 2001","25,378",278.00," --"," --",,,
"29.02.2001","Benzina","25,782",40.05," --",29.9,,,
3/17/2001,"Benzina","26,221",40.00," --",29.8,,,
3/25/2001,"25a rata","26,450"," --",363.70," --",,,
3/31/2001,"Benzina","26,691",40.00," --",29.2,,,
4/5/2001,"Cambio 4 gomme","27,002",60.00," --"," --",,,
4/9/2001,"Benzina","27,106",40.00," --",29.2,,,
4/19/2001,"Benzina","27,533",40.00," --",28.0,,,
4/19/2001,"Controllo CO","27,539",48.00," --"," --",,,
4/25/2001,"26a rata","27,900"," --",363.70," --",,,
4/26/2001,"Benzina","27,926",45.00," --",31.5,,,
5/10/2001,"Benzina","28,407",40.00," --",27.0,,,
5/25/2001,"Benzina","28,850",40.00," --",27.4,,,
5/25/2001,"27a rata","28,850"," --",363.70," --",,,
6/7/2001,"Benzina","29,253",40.00," --",28.0,,,
6/20/2001,"Benzina","29,692",40.00," --",28.6,,,
6/25/2001,"28a rata","30,080"," --",363.70," --",,,
6/26/2001,"Benzina","30,177",40.00," --",29.2,,,
6/30/2001,"Assicurazione 2° sem. 2001","30,200",420.20," --"," --",,,
7/3/2001,"Servizio 30'000 km","30,352",448.30," --"," --",,,
7/20/2001,"Benzina","30,587",40.00," --",30.0,,,
7/25/2001,"29a rata","30,967"," --",363.70," --",,,
7/30/2001,"Benzina","31,029",40.00," --",30.6,,,
8/14/2001,"Benzina","31,480",40.00," --",29.9,,,
8/20/2001,"Benzina","31,941",40.00," --",28.8,,,
8/25/2001,"30a rata","31,980"," --",363.70," --",,,
9/10/2001,"Benzina","32,380",40.00," --",28.8,,,
9/24/2001,"Benzina","32,830",40.05," --",28.8,,,
9/25/2001,"31a rata","32,880"," --",363.70," --",,,
1/4/2001,"Benzina","33,271",40.00," --",30.3,,,
10/11/2001,"Benzina","33,664",43.00," --",33.1,,,
10/16/2001,"Benzina","34,195",40.00," --",30.8,,,
10/25/2001,"32a rata","34,600"," --",363.70," --",,,
10/25/2001,"Benzina","34,717",45.00," --",35.2,,,
11/17/2001,"Benzina","35,237",40.00," --",32.0,,,
11/20/2001,"Cambio 4 gomme","35,400",60.00," --"," --",,,
11/25/2001,"33a rata","35,540"," --",363.70," --",,,
11/29/2001,"Benzina","35,757",40.00," --",31.8,,,
12/13/2001,"Benzina","36,206",45.00," --",36.6,,,
12/14/2001,"Sostituzione marmitta finale","36,220",212.00," --"," --",,,
12/24/2001,"34a rata","36,609"," --",363.70," --",,,
12/25/2001,"Benzina","36,699",40.00," --",32.0,,,
12/31/2001,"Assicurazione 1° sem. 2002","36,900",420.20," --"," --",,,
1/6/2002,"Benzina","37,105",45.00," --",36.6,,,
1/18/2002,"Servizio 37'500 km","37,529",193.80," --"," --",,,
1/22/2002,"Benzina","37,622",40.00," --",32.5,,,
1/25/2002,"35a rata","37,800"," --",363.70," --",,,
1/27/2002,"Benzina","37,880",15.50," --",12.6,,,
2/6/2002,"Benzina","38,387",45.00," --",36.6,,,
2/24/2002,"Benzina","38,880",40.00," --",35.5,,,
2/25/2002,"36a rata","38,903"," --",363.70," --",,,
2/28/2002,"Circolazione 2002","39,050",278.00," --"," --",,,
3/8/2002,"Benzina","39,447",40.00," --",32.0,,,
3/25/2002,"Benzina","39,911",40.00," --",30.8,,,
4/3/2002,"Benzina","40,328",40.00," --",30.1,,,
4/8/2002,"Benzina","40,572",30.00," --",22.6,,,
4/25/2002,"Benzina","41,171",45.00," --",33.8,,,
4/28/2002,"Cambio 4 gomme","41,300",60.00," --"," --",,,
5/12/2002,"Benzina","41,704",50.00," --",38.2,,,
5/29/2002,"Benzina","42,262",49.00," --",37.4,,,
6/18/2002,"Benzina","42,855",45.00," --",34.9,,,
6/28/2002,"Benzina","43,417",40.00," --",30.3,,,
7/20/2002,"Benzina","43,897",40.00," --",30.0,,,
6/30/2002,"Assicurazione 2° sem. 2002","44,290",420.20," --"," --",,,
7/31/2002,"Benzina","44,367",49.00," --",37.7,,,
8/10/2002,"Benzina","44,953",40.00," --",30.8,,,
8/16/2002,"Servizio 45'000 km","45,063",280.90," --"," --",,,
8/26/2002,"Benzina","45,487",40.00," --",30.3,,,
9/2/2002,"Benzina","45,587",40.00," --",30.2,,,
9/5/2002,"Cambio sterzo (garanzia)","46,001"," --"," --"," --",,,
9/13/2002,"Benzina","46,395",45.00," --",33.8,,,
9/25/2002,"Benzina","46,911",40.00," --",30.1,,,
10/11/2002,"Benzina","47,365",45.00," --",33.9,,,
10/24/2002,"Benzina","47,906",45.00," --",33.8,,,
11/9/2002,"Benzina","48,479",48.85," --",39.1,,,
12/5/2002,"Benzina","49,507",50.00," --",38.8,,,
12/25/2002,"Benzina","50,031",40.00," --",30.0,,,
12/31/2002,"Assicurazione 1° sem. 2003","50,200",420.60," --"," --",,,
1/9/2003,"Benzina","50,492",45.00," --",34.1,,,
1/10/2003,"Lavaggio","50,600",6.50," --"," --",,,
1/24/2003,"Benzina","50,994",40.00," --",30.3,,,
1/29/2003,"Vignetta autostradale","51,110",40.00," --"," --",,,
2/8/2003,"Benzina","51,406",40.00," --",30.3,,,
2/11/2003,"Cambio lampadina","51,482",12.50," --"," --",,,
2/20/2003,"Benzina","51,926",45.00," --",33.3,,,
2/21/2003,"Lavaggio","51,999",6.50," --"," --",,,
2/28/2003,"Circolazione 2003","52,330",278.00," --"," --",,,
3/3/2003,"Benzina","52,389",40.10," --",29.7,,,
3/18/2003,"Benzina","52,897",40.00," --",30.3,,,
3/20/2003,"Servizio 52'500 km","53,017",181.60," --"," --",,,
4/1/2003,"Benzina","53,373",45.00," --",34.9,,,
4/14/2003,"Cambio 2 gomme + 2 nuove","53,780",219.40," --"," --",,,
4/17/2003,"Benzina","53,878",45.00," --",34.9,,,
5/2/2003,"Benzina","54,430",48.00," --",37.8,,,
5/19/2003,"Benzina","54,905",37.00," --",29.6,,,
5/30/2003,"Benzina","55,561",49.70," --",38.8,,,
6/18/2003,"Benzina","56,170",45.00," --",36.3,,,
6/30/2003,"Assicurazione 2° sem. 2003","56,450",420.60," --"," --",,,
7/15/2003,"Benzina","56,690",48.00," --",37.2,,,
7/24/2003,"Benzina","57,086",34.00," --",26.0,,,
7/25/2003,"Benzina","57,457",17.30," --",13.2,,,
7/28/2003,"Benzina","57,882",40.00," --",30.5,,,
8/12/2003,"Benzina","58,241",40.00," --",29.9,,,
8/14/2003,"Benzina","58,890",28.35," --",21.7,,,
9/1/2003,"Benzina","59,159",45.00," --",33.1,,,
9/9/2003,"Benzina","59,850",40.00," --",29.8,,,
9/10/2003,"Servizio 60'000 km","60,178",848.55," --"," --",,,
9/17/2003,"Benzina","60,570",40.00," --",30.5,,,
9/24/2003,"Benzina","61,068",46.65," --",36.6,,,
10/1/2003,"Benzina","61,553",35.00," --",26.3,,,
10/18/2003,"Benzina","62,078",40.00," --",30.8,,,
10/28/2003,"Benzina","62,494",40.00," --",30.8,,,
11/6/2003,"Cambio 4 gomme","62,720",64.00," --"," --",,,
11/13/2003,"Benzina","62,918",42.65," --",33.9,,,
11/21/2003,"Servizio precollaudo","63,074",170.55," --"," --",,,
11/21/2003,"Collaudo","63,080",60.00," --"," --",,,
12/4/2003,"Benzina","63,522",49.45," --",39.2,,,
12/22/2003,"Benzina","64,036",46.00," --",36.2,,,
1/21/2004,"Benzina","64,606",45.00," --",34.1,,,
1/21/2004,"Vignetta autostradale","64,606",40.00," --"," --",,,
1/30/2004,"Assicurazione 1° sem. 2004","65,010",420.60," --"," --",,,
2/11/2004,"Benzina","65,130",45.00," --",34.1,,,
2/26/2004,"Benzina","65,648",40.00," --",29.8,,,
3/1/2004,"Circolazione 2004","65,900",278.00," --"," --",,,
3/12/2004,"Benzina","66,105",44.00," --",33.6,,,
3/31/2004,"Benzina","66,614",40.00," --",25.4,,,
4/15/2004,"Benzina","67,060",45.30," --",34.1,,,
4/28/2004,"Benzina","67,461",42.05," --",30.5,,,
4/30/2004,"Servizio 67'500 km","67,606",268.05," --"," --",,,
5/11/2004,"Benzina","68,004",44.10," --",30.8,,,
5/27/2004,"Benzina","68,558",45.10," --",31.1,,,
6/7/2004,"Riparazione sensore giri motore","68,893",205.50," --"," --",,,
6/15/2004,"Benzina","69,069",50.10," --",35.8,,,
6/27/2004,"Benzina","69,423",45.05," --",32.0,,,
7/17/2004,"Benzina","70,556",30.00," --",20.5,,,
7/25/2004,"Assicurazione 2° sem. 2004","70,950",444.60," --"," --",,,
7/31/2004,"Benzina","71,128",40.05," --",28.0,,,
8/23/2004,"Benzina","71,570",45.00," --",31.9,,,
9/4/2004,"Benzina","72,071",45.05," --",32.0,,,
9/18/2004,"Benzina","72,608",45.00," --",32.4,,,
9/23/2004,"Benzina","73,028",46.00," --",33.1,,,
9/28/2004,"Sostituito lampadine","73,300",15.00," --"," --",,,
10/8/2004,"Benzina","73,558",50.00," --",35.5,,,
10/21/2004,"Benzina","74,065",38.00," --",26.4,,,
11/6/2004,"Benzina","74,579",45.00," --",31.9,,,
11/12/2004,"Servizio 75'000 km + cambio 4 gomme","74,812",404.80," --"," --",,,
11/16/2004,"Benzina","75,000",45.00," --",32.4,,,
11/28/2004,"Benzina","75,386",45.00," --",31.9,,,
12/3/2004,"Benzina","76,010",30.00," --",21.3,,,
12/1/2004,"Benzina","76,344",40.00," --",29.6,,,
12/31/2004,"Benzina","76,848",50.00," --",37.0,,,
1/17/2005,"Assicurazione 1° sem. 2005","77,250",444.60," --"," --",,,
1/19/2005,"Benzina","77,333",45.50," --",34.2,,,
2/9/2005,"Benzina","77,938",51.00," --",37.2,,,
2/23/2005,"Benzina","78,476",50.05," --",36.6,,,
2/28/2005,"Circolazione 2005","78,661",278.00," --"," --",,,
3/6/2005,"Benzina","79,049",23.00," --",16.6,,,
3/7/2005,"Benzina","79,127",37.00," --",27.0,,,
3/24/2005,"Benzina","79,633",44.00," --",31.4,,,
4/12/2005,"Benzina","80,228",45.00," --",30.9,,,
4/27/2005,"Benzina","80,700",50.00," --",34.7,,,
4/29/2005,"Cambio 4 gomme (2 nuove)","80,778",212.00," --"," --",,,
5/19/2005,"Benzina","81,268",54.50," --",37.9,,,
6/9/2005,"Benzina","81,824",40.05," --",27.6,,,
6/15/2005,"Assicurazione 2° sem. 2005","82,000",444.60," --"," --",,,
6/22/2005,"Servizio 82'500 km + vari (v. fattura)","82,248",659.05," --"," --",,,
6/24/2005,"Benzina","82,336",61.25," --",41.1,,,
6/27/2005,"Benzina","82,810",50.00," --",31.3,,,
6/30/2005,"Benzina","83,284",50.00," --",31.3,,,
7/7/2005,"Benzina","83,758",50.00," --",31.3,,,
7/14/2005,"Benzina","84,232",50.00," --",31.3,,,
7/21/2005,"Benzina","84,610",40.00," --",25.0,,,
7/28/2005,"Benzina","85,085",45.50," --",28.4,,,
8/1/2005,"Benzina","85,150",25.00," --",15.6,,,
8/3/2005,"Benzina","85,274",30.00," --",18.1,,,
8/20/2005,"Benzina","85,731",40.00," --",25.3,,,
9/4/2005,"Benzina","86,108",40.00," --",24.1,,,
9/13/2005,"Benzina","86,502",30.00," --",17.7,,,
9/22/2005,"Benzina","86,761",30.00," --",24.7,,,
10/1/2005,"Benzina","87,088",40.00," --",24.4,,,
10/14/2005,"Benzina","87,596",50.05," --",31.1,,,
10/23/2005,"Benzina","88,027",43.05," --",26.1,,,
11/3/2005,"Benzina","88,507",40.00," --",25.8,,,
11/17/2005,"Benzina","88,882",55.00," --",38.2,,,
11/17/2005,"Cambio gomme invernali","88,882",60.00," --"," --",,,
12/7/2005,"Benzina","89,521",50.10," --",33.4,,,
12/20/2005,"Benzina","90,021",50.00," --",32.7,,,
1/3/2006,"Servizio 90'000 km ","90,344",363.75," --"," --",,,
1/6/2006,"Benzina","90,465",55.00," --",36.7,,,
1/13/2006,"Assicurazione 1° sem. 2006","90,750",444.60," --"," --",,,
1/24/2006,"Benzina","91,031",40.00," --",25.8,,,
1/25/2006,"Guarnizioni sensori temp.  radiatore","91,100",94.35," --"," --",,,
2/10/2006,"Benzina","91,431",50.00," --",32.3,,,
2/13/2006,"Benzina","91,838",35.00," --",21.5,,,
2/16/2006,"Benzina","92,303",30.00," --",19.4,,,
2/27/2006,"Benzina","92,615",50.50," --",33.0,,,
2/28/2006,"Circolazione 2006","92,760",278.00," --"," --",,,
3/14/2006,"Benzina","93,112",54.95," --",36.6,,,
3/28/2006,"Benzina","93,711",45.00," --",28.7,,,
4/8/2006,"Benzina","94,174",45.00," --",28.0,,,
4/22/2006,"Benzina","94,541",40.00," --",23.8,,,
5/4/2006,"Cambio gomme","94,800",76.00," --"," --",,,
5/9/2006,"Benzina","95,002",45.00," --",26.0,,,
5/21/2006,"Benzina","95,419",40.00," --",24.6,,,
6/6/2006,"Benzina","95,699",40.00," --",24.3,,,
6/15/2006,"Benzina","96,147",37.00," --",22.2,,,
6/15/2006,"Assicurazione 2° sem. 2006","96,150",444.60," --"," --",,,
6/29/2006,"Benzina","96,532",40.00," --",24.0,,,
7/9/2006,"Benzina","96,921",40.00," --",23.6,,,
7/24/2006,"Benzina","97,356",40.00," --",23.0,,,
8/3/2006,"Servizio 97'500 km","97,630",138.85," --"," --",,,
8/5/2006,"Benzina","97,767",40.00," --",22.5,,,
8/14/2006,"Benzina","98,133",45.00," --",25.9,,,
8/28/2006,"Benzina","98,511",47.00," --",27.8,,,
8/30/2006,"Benzina","99,033",45.00," --",26.8,,,
9/9/2006,"Benzina","99,503",50.05," --",30.7,,,
9/16/2006,"Benzina","99,958",54.10," --",33.8,,,
9/23/2006,"Benzina","100,578",68.80," --",34.5,,,
9/25/2006,"Benzina","101,216",45.05," --",28.7,,,
9/28/2006,"Sostituzione debimetro","101,258",701.55," --"," --",,,
10/2/2006,"Benzina","101,691",46.00," --",29.9,,,
10/7/2006,"Sostituzione lampadina","101,995",10.00," --"," --",,,
10/11/2006,"Benzina","102,155",56.00," --",36.4,,,
10/24/2006,"Benzina","102,707",46.05," --",29.9,,,
11/7/2006,"Riparazione motorino del minimo","103,099",223.80," --"," --",,,
11/9/2006,"4 gomme invernali nuove","103,165",368.00," --"," --",,,
11/12/2006,"Benzina","103,233",50.00," --",32.9,,,
11/25/2006,"Benzina","103,719",57.50," --",38.3,,,
12/13/2006,"Benzina","104,270",45.05," --",29.6,,,
1/7/2007,"Benzina","105,100",50.00," --",32.9,,,
1/15/2007,"Assicurazione 1° sem. 2007","105,278",444.60," --"," --",,,
1/16/2007,"Servizio 105'000 km","105,284",282.15," --"," --",,,
1/19/2007,"Benzina","105,543",50.25," --",34.3,,,
2/16/2007,"Benzina","106,060",45.00," --",30.2,,,
2/28/2007,"Circolazione 2007","106,500",278.00," --"," --",,,
3/1/2007,"Benzina","106,544",50.00," --",32.5,,,
3/16/2007,"Benzina","107,069",45.00," --",28.7,,,
3/29/2007,"Benzina","107,443",50.00," --",31.9,,,
4/16/2007,"Benzina","107,934",45.00," --",28.1,,,
5/3/2007,"4 gomme nuove estive","108,435",400.00," --"," --",,,
5/3/2007,"Tassa collaudo","108,435",60.00," --"," --",,,
5/9/2007,"Controllo per collaudo + CO","108,477",629.45," --"," --",,,
5/9/2007,"Benzina","108,484",45.00," --",26.6,,,
6/4/2007,"Benzina","108,882",50.00," --",28.9,,,
7/4/2007,"Benzina","109,271",50.00," --",28.9,,,
7/15/2007,"Benzina","109,670",40.00," --",22.9,,,
7/21/2007,"Benzina","110,014",48.05," --",28.3,,,
7/30/2007,"Assicurazione 2° sem. 2007","110,200",444.60," --"," --",,,
8/15/2007,"Benzina","110,436",50.00," --",29.9,,,
8/30/2007,"Benzina","110,986",51.00," --",30.9,,,
9/23/2007,"Benzina","111,512",40.05," --",24.0,,,
10/18/2007,"Benzina","111,909",50.00," --",30.3,,,
10/29/2007,"Benzina","112,376",50.00," --",29.9,,,
11/7/2007,"Servizio 112'500 km","112,569",124.40," --"," --",,,
11/15/2007,"Cambio 4 gomme invernali","112,726",64.00," --"," --",,,
11/15/2007,"Benzina","112,730",35.00," --",20.3,,,
11/27/2007,"Benzina","113,066",45.00," --",26.0,,,
12/13/2007,"Benzina","113,509",45.00," --",26.5,,,
1/11/2008,"Benzina","113,908",45.00," --",26.2,,,
1/18/2008,"Assicurazione 1° sem. 2008","114,050",444.60," --"," --",,,
1/26/2008,"Benzina","114,222",50.00," --",30.3,,,
2/15/2008,"Benzina","114,621",40.00," --",24.2,,,
2/29/2008,"Circolazione 2008","114,850",278.00," --"," --",,,
3/13/2008,"Benzina","115,142",50.10," --",28.8,,,
3/26/2008,"Benzina","115,607",50.00," --",29.4,,,
4/2/2008,"Benzina","115,988",51.00," --",29.8,,,
4/11/2008,"Benzina","116,524",50.00," --",29.4,,,
4/23/2008,"Benzina","117,017",50.00," --",29.3,,,
6/11/2008,"Sostituzione 4 gomme","117,213",86.10," --"," --",,,
7/15/2008,"Assicurazione 2° sem. 2008","117,300",444.60," --"," --",,,
8/3/2008,"Benzina","117,344",55.00," --",29.3,,,
8/10/2008,"Benzina","117,808",56.00," --",28.6,,,
9/11/2008,"Benzina","118,430",50.00," --",27.7,,,
10/8/2008,"Benzina","118,734",40.00," --",22.8,,,
11/6/2008,"Benzina","119,169",50.00," --",33.3,,,
11/22/2008,"Benzina","119,500",45.00," --",32.6,,,
12/22/2008,"Benzina","120,051",40.50," --",32.1,,,
12/31/2008,"Assicurazione 1° sem. 2009","120,480",444.60," --"," --",,,
1/1/2009,"Benzina","120,483",38.00," --",28.0,,,
1/8/2009,"Benzina","120,917",34.00," --",27.7,,,
1/24/2009,"Vignetta","121,374",40.00," --"," --",,,
2/3/2009,"Benzina","121,500",30.00," --",22.7,,,
2/18/2009,"Benzina","121,806",30.00," --",22.9,,,
2/27/2009,"Circolazione 2009","121,922",278.00," --"," --",,,
3/11/2009,"Benzina","122,172",30.00," --",23.3,,,
4/1/2009,"Benzina","122,568",50.00," --",37.0,,,
4/3/2009,"Cambio 4 gomme + CO","122,700",110.00," --"," --",,,
6/22/2009,"Benzina","123,069",30.00," --",16.5,,,
6/30/2009,"Assicurazione 2° sem. 2009","123,200",444.60," --"," --",,,
7/15/2009,"Benzina","123,403",50.00," --",32.4,,,
8/26/2009,"Benzina","123,850",30.00," --",19.1,,,
9/23/2009,"Benzina","124,155",50.00," --",32.8,,,
10/15/2009,"Benzina","124,719",50.00," --",32.8,,,
10/15/2009,"Cambio 4 gomme","124,750",60.00," --"," --",,,
11/16/2009,"Benzina","125,245",46.00," --",29.1,,,
12/4/2009,"Benzina","125,689",40.00," --",25.5,,,
12/31/2009,"Assicurazione 1° sem. 2010","125,800",444.60," --"," --",,,
1/10/2010,"Benzina","126,061",45.00," --",27.9,,,
1/24/2010,"Vignetta","126,342",40.00," --"," --",,,
2/1/2010,"Benzina","126,523",40.00," --",25.2,,,
2/5/2010,"Servizio 120'000 km","126,577",942.65," --"," --",,,
2/26/2010,"Benzina","126,863",50.00," --",30.3,,,
2/26/2010,"Circolazione 2010","126,870",278.00," --"," --",,,
4/1/2010,"Benzina","127,326",45.00," --",27.0,,,
4/30/2010,"Benzina","127,697",40.00," --",23.5,,,
5/28/2010,"Benzina","128,062",40.00," --",24.5,,,
6/2/2010,"Cambio 4 gomme","128,160",60.00," --"," --",,,
6/30/2010,"Assicurazione 2° sem. 2010","128,370",444.60," --"," --",,,
7/2/2010,"Benzina","128,381",51.00," --",30.0,,,
7/10/2010,"Benzina","128,998",61.00," --",37.8,,,
7/19/2010,"Benzina","129,430",16.50," --",10.2,,,
7/24/2010,"Benzina","129,689",47.00," --",29.1,,,
8/6/2010,"Benzina","130,179",20.00," --",12.0,,,
8/9/2010,"Benzina","130,329",40.00," --",24.0,,,
8/19/2010,"Benzina","130,975",50.00," --",27.3,,,
8/22/2010,"Benzina","131,324",43.00," --",26.7,,,
8/30/2010,"Benzina","131,784",32.00," --",19.7,,,
9/7/2010,"Benzina","132,305",68.00," --",42.0,,,
9/19/2010,"Benzina","132,943",30.00," --",18.9,,,
9/25/2010,"Benzina","133,260",65.00," --",40.0,,,
9/30/2010,"Tassa collaudo","133,560",60.00," --"," --",,,
10/1/2010,"Benzina","133,580",30.00," --",18.9,,,
10/13/2010,"Lavaggio motore + cambio 4 gomme","134,075",160.00," --"," --",,,
10/14/2010,"Collaudo","134,080"," --"," --"," --",,,
10/21/2010,"Benzina","134,203",30.00," --",20.0,,,
11/7/2010,"Benzina","134,442",30.00," --",20.1,,,
11/26/2010,"Benzina","134,786",40.00," --",25.8,,,
12/16/2010,"Benzina","135,123",40.00," --",25.5,,,
12/30/2010,"Assicurazione 1° sem. 2011","135,310",444.60," --"," --",,,
